action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,269641,16304759,[],CHEMBL3706272,"Fluorometric Imaging Plate Reader (FLIPR) Assay: Activity of compounds of the present invention was examined by determination to what extent the glutamate-induced elevation of the intracellular calcium concentration in L(tk-) cells expressing human mGluR5a receptors (see L. P. Daggett et al., Neuropharm. Vol. 34, pages 871-886, 1995) is inhibited by utilizing methods as described e.g. by L. P. Daggett et al., Neuropharm. Vol. 34, pages 871-886 (1995) and P. J. Flor et al., J. Neurochem. Vol. 67, pages 58-63 (1996). Activity of compounds of the present invention with respect to mGluR1 antagonism was examined by an assay based on measurements of L-glutamate induced intracellular calcium increases using a 96 well plate-based Fluorometric Imaging Plate Reader (FLIPR).",B,,,BAO_0000190,BAO_0000219,cell-based format,COCc1cn(C2=NCC(=O)N3CCc4c(cccc4C4CCC4)C3=C2)cn1,,,CHEMBL3638809,,2014,"{'bei': '21.37', 'le': '0.39', 'lle': '5.07', 'sei': '13.47'}",CHEMBL3702450,,CHEMBL3702450,8.05,0,http://www.openphacts.org/units/Nanomolar,2579817,=,37,1,=,,IC50,nM,,9.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,9.0
,259182,16304844,[],CHEMBL3707570,"Metabotropic Glutamate Receptor Activity Assay: The utility of the compounds in accordance with the present invention as negative allosteric modulators of metabotropic glutamate receptor activity, in particular mGluR5 activity, can be demonstrated by methodology known in the art. Human embryonic kidney (HEK) cells transfected with rat or human mGluR5 were plated in clear bottom assay plates for assay in a Functional Drug Screening System (FDSS). The cells were loaded with a Ca2+-sensitive fluorescent dye (e.g., Fluo-4), and the plates were washed and placed in the FDSS instrument. Test compound was applied to cells 3 seconds after baseline readings were taken. Cells were incubated with the test compounds for 140 seconds and then stimulated with an EC20 concentration of an mGluR5 agonist (e.g., glutamate, 3,5-dihydroxyphenylglycine, or quisqualate); 60-80 seconds later an EC80 concentration of agonist was added and readings taken for an additional 40 seconds. Data were collected at 1 Hz. Negative allosteric modulation of the agonist.",B,,,BAO_0000190,BAO_0000019,assay format,Cc1csc(NC(=O)c2cc(Cl)cc(Oc3cncnc3)c2)n1,,,CHEMBL3638661,,2014,"{'bei': '22.95', 'le': '0.47', 'lle': '4.02', 'sei': '10.34'}",CHEMBL2440660,,CHEMBL2440660,7.96,0,http://www.openphacts.org/units/Nanomolar,2571510,=,37,1,=,,IC50,nM,,11.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,11.0
,269551,16305456,[],CHEMBL3706272,"Fluorometric Imaging Plate Reader (FLIPR) Assay: Activity of compounds of the present invention was examined by determination to what extent the glutamate-induced elevation of the intracellular calcium concentration in L(tk-) cells expressing human mGluR5a receptors (see L. P. Daggett et al., Neuropharm. Vol. 34, pages 871-886, 1995) is inhibited by utilizing methods as described e.g. by L. P. Daggett et al., Neuropharm. Vol. 34, pages 871-886 (1995) and P. J. Flor et al., J. Neurochem. Vol. 67, pages 58-63 (1996). Activity of compounds of the present invention with respect to mGluR1 antagonism was examined by an assay based on measurements of L-glutamate induced intracellular calcium increases using a 96 well plate-based Fluorometric Imaging Plate Reader (FLIPR).",B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(C2=NCC(=O)N3CCc4c(OC)cccc4C3=C2)ccn1,,,CHEMBL3638809,,2014,"{'bei': '21.92', 'le': '0.40', 'lle': '5.33', 'sei': '11.96'}",CHEMBL3702358,,CHEMBL3702358,7.66,0,http://www.openphacts.org/units/Nanomolar,2579724,=,37,1,=,,IC50,nM,,22.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,22.0
,223293,16305664,[],CHEMBL3705094,Cell Based Assay: The mGluR5 activity was determined using the metabotropic glutamate receptor activity assays in human embryonic kidney cell.,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1cncc(Oc2cncnc2)c1)c1cc(F)ccn1,,,CHEMBL3638594,,2013,"{'bei': '16.51', 'le': '0.31', 'lle': '2.69', 'sei': '5.72'}",CHEMBL3655625,,CHEMBL3655625,5.14,0,http://www.openphacts.org/units/Nanomolar,2529829,=,37,1,=,,IC50,nM,,7250.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,7250.0
,226674,16305925,[],CHEMBL3707928,Cell Based Assay: mGluR5 activity was determined in a cell-based assay.,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1cccc(Cl)n1)c1cc(Oc2cncnc2)ccn1,,,CHEMBL3638497,,2013,"{'bei': '20.17', 'le': '0.39', 'lle': '3.65', 'sei': '7.35'}",CHEMBL3660259,,CHEMBL3660259,6.61,0,http://www.openphacts.org/units/Nanomolar,2534856,=,37,1,=,,IC50,nM,,245.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,245.0
,269693,16306324,[],CHEMBL3706272,"Fluorometric Imaging Plate Reader (FLIPR) Assay: Activity of compounds of the present invention was examined by determination to what extent the glutamate-induced elevation of the intracellular calcium concentration in L(tk-) cells expressing human mGluR5a receptors (see L. P. Daggett et al., Neuropharm. Vol. 34, pages 871-886, 1995) is inhibited by utilizing methods as described e.g. by L. P. Daggett et al., Neuropharm. Vol. 34, pages 871-886 (1995) and P. J. Flor et al., J. Neurochem. Vol. 67, pages 58-63 (1996). Activity of compounds of the present invention with respect to mGluR1 antagonism was examined by an assay based on measurements of L-glutamate induced intracellular calcium increases using a 96 well plate-based Fluorometric Imaging Plate Reader (FLIPR).",B,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)c1cccc2c1CCN1C(=O)CN=C(n3cnc(C4CCC4)c3)C=C21,,,CHEMBL3638809,,2014,"{'bei': '19.91', 'le': '0.36', 'lle': '4.42', 'sei': '11.04'}",CHEMBL3644392,,CHEMBL3644392,7.46,0,http://www.openphacts.org/units/Nanomolar,2517427,=,37,1,=,,IC50,nM,,35.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,35.0
,269591,16306389,[],CHEMBL3706272,"Fluorometric Imaging Plate Reader (FLIPR) Assay: Activity of compounds of the present invention was examined by determination to what extent the glutamate-induced elevation of the intracellular calcium concentration in L(tk-) cells expressing human mGluR5a receptors (see L. P. Daggett et al., Neuropharm. Vol. 34, pages 871-886, 1995) is inhibited by utilizing methods as described e.g. by L. P. Daggett et al., Neuropharm. Vol. 34, pages 871-886 (1995) and P. J. Flor et al., J. Neurochem. Vol. 67, pages 58-63 (1996). Activity of compounds of the present invention with respect to mGluR1 antagonism was examined by an assay based on measurements of L-glutamate induced intracellular calcium increases using a 96 well plate-based Fluorometric Imaging Plate Reader (FLIPR).",B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc(C2=NCC(=O)N3CCc4c(C(C)=O)cccc4C3=C2)c1,,,CHEMBL3638809,,2014,"{'bei': '20.69', 'le': '0.38', 'lle': '4.33', 'sei': '12.64'}",CHEMBL3702398,,CHEMBL3702398,7.46,0,http://www.openphacts.org/units/Nanomolar,2579765,=,37,1,=,,IC50,nM,,35.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,35.0
,269656,16306950,[],CHEMBL3706272,"Fluorometric Imaging Plate Reader (FLIPR) Assay: Activity of compounds of the present invention was examined by determination to what extent the glutamate-induced elevation of the intracellular calcium concentration in L(tk-) cells expressing human mGluR5a receptors (see L. P. Daggett et al., Neuropharm. Vol. 34, pages 871-886, 1995) is inhibited by utilizing methods as described e.g. by L. P. Daggett et al., Neuropharm. Vol. 34, pages 871-886 (1995) and P. J. Flor et al., J. Neurochem. Vol. 67, pages 58-63 (1996). Activity of compounds of the present invention with respect to mGluR1 antagonism was examined by an assay based on measurements of L-glutamate induced intracellular calcium increases using a 96 well plate-based Fluorometric Imaging Plate Reader (FLIPR).",B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1CN=C(n2cnc(C3CCC3)n2)C=C2c3cccc(-c4ccc(F)nc4)c3CCN12,,,CHEMBL3638809,,2014,"{'bei': '17.32', 'le': '0.32', 'lle': '3.99', 'sei': '9.73'}",CHEMBL3702464,,CHEMBL3702464,7.42,0,http://www.openphacts.org/units/Nanomolar,2579831,=,37,1,=,,IC50,nM,,38.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,38.0
,259184,16306957,[],CHEMBL3707570,"Metabotropic Glutamate Receptor Activity Assay: The utility of the compounds in accordance with the present invention as negative allosteric modulators of metabotropic glutamate receptor activity, in particular mGluR5 activity, can be demonstrated by methodology known in the art. Human embryonic kidney (HEK) cells transfected with rat or human mGluR5 were plated in clear bottom assay plates for assay in a Functional Drug Screening System (FDSS). The cells were loaded with a Ca2+-sensitive fluorescent dye (e.g., Fluo-4), and the plates were washed and placed in the FDSS instrument. Test compound was applied to cells 3 seconds after baseline readings were taken. Cells were incubated with the test compounds for 140 seconds and then stimulated with an EC20 concentration of an mGluR5 agonist (e.g., glutamate, 3,5-dihydroxyphenylglycine, or quisqualate); 60-80 seconds later an EC80 concentration of agonist was added and readings taken for an additional 40 seconds. Data were collected at 1 Hz. Negative allosteric modulation of the agonist.",B,,,BAO_0000190,BAO_0000019,assay format,O=C(Nc1cccc(Cl)n1)c1cc(Cl)cc(Oc2cncnc2)c1,,,CHEMBL3638661,,2014,"{'bei': '22.40', 'le': '0.46', 'lle': '3.87', 'sei': '10.51'}",CHEMBL2440625,,CHEMBL2440625,8.09,0,http://www.openphacts.org/units/Nanomolar,2571512,=,37,1,=,,IC50,nM,,8.1,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,8.1
,269584,16306996,[],CHEMBL3706272,"Fluorometric Imaging Plate Reader (FLIPR) Assay: Activity of compounds of the present invention was examined by determination to what extent the glutamate-induced elevation of the intracellular calcium concentration in L(tk-) cells expressing human mGluR5a receptors (see L. P. Daggett et al., Neuropharm. Vol. 34, pages 871-886, 1995) is inhibited by utilizing methods as described e.g. by L. P. Daggett et al., Neuropharm. Vol. 34, pages 871-886 (1995) and P. J. Flor et al., J. Neurochem. Vol. 67, pages 58-63 (1996). Activity of compounds of the present invention with respect to mGluR1 antagonism was examined by an assay based on measurements of L-glutamate induced intracellular calcium increases using a 96 well plate-based Fluorometric Imaging Plate Reader (FLIPR).",B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc(C2=NCC(=O)N3CCc4c(cccc4N4CCOCC4)C3=C2)c1,,,CHEMBL3638809,,2014,"{'bei': '18.58', 'le': '0.34', 'lle': '4.73', 'sei': '13.78'}",CHEMBL3702392,,CHEMBL3702392,7.50,0,http://www.openphacts.org/units/Nanomolar,2579759,=,37,1,=,,IC50,nM,,32.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,32.0
,269561,16307010,[],CHEMBL3706272,"Fluorometric Imaging Plate Reader (FLIPR) Assay: Activity of compounds of the present invention was examined by determination to what extent the glutamate-induced elevation of the intracellular calcium concentration in L(tk-) cells expressing human mGluR5a receptors (see L. P. Daggett et al., Neuropharm. Vol. 34, pages 871-886, 1995) is inhibited by utilizing methods as described e.g. by L. P. Daggett et al., Neuropharm. Vol. 34, pages 871-886 (1995) and P. J. Flor et al., J. Neurochem. Vol. 67, pages 58-63 (1996). Activity of compounds of the present invention with respect to mGluR1 antagonism was examined by an assay based on measurements of L-glutamate induced intracellular calcium increases using a 96 well plate-based Fluorometric Imaging Plate Reader (FLIPR).",B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1CN=C(c2cccs2)C=C2c3cccc(F)c3CCN12,,,CHEMBL3638809,,2014,"{'bei': '17.12', 'le': '0.33', 'lle': '2.23', 'sei': '16.37'}",CHEMBL3702372,,CHEMBL3702372,5.35,0,http://www.openphacts.org/units/Nanomolar,2579738,=,37,1,=,,IC50,nM,,4500.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,4500.0
,269671,16307371,[],CHEMBL3706272,"Fluorometric Imaging Plate Reader (FLIPR) Assay: Activity of compounds of the present invention was examined by determination to what extent the glutamate-induced elevation of the intracellular calcium concentration in L(tk-) cells expressing human mGluR5a receptors (see L. P. Daggett et al., Neuropharm. Vol. 34, pages 871-886, 1995) is inhibited by utilizing methods as described e.g. by L. P. Daggett et al., Neuropharm. Vol. 34, pages 871-886 (1995) and P. J. Flor et al., J. Neurochem. Vol. 67, pages 58-63 (1996). Activity of compounds of the present invention with respect to mGluR1 antagonism was examined by an assay based on measurements of L-glutamate induced intracellular calcium increases using a 96 well plate-based Fluorometric Imaging Plate Reader (FLIPR).",B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc(-c2cccc3c2CCN2C(=O)CN=C(n4cnc(C5CC5)c4)C=C32)sn1,,,CHEMBL3638809,,2014,"{'bei': '18.64', 'le': '0.35', 'lle': '3.86', 'sei': '12.22'}",CHEMBL3644371,,CHEMBL3644371,7.75,0,http://www.openphacts.org/units/Nanomolar,2517406,=,37,1,=,,IC50,nM,,18.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,18.0
,223360,16307716,[],CHEMBL3705094,Cell Based Assay: The mGluR5 activity was determined using the metabotropic glutamate receptor activity assays in human embryonic kidney cell.,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1cccc(C(=O)Nc2cncc(Oc3cncnc3)c2)c1,,,CHEMBL3638594,,2013,"{'bei': '18.01', 'le': '0.33', 'lle': '2.92', 'sei': '5.67'}",CHEMBL3655623,,CHEMBL3655623,5.71,0,http://www.openphacts.org/units/Nanomolar,2529827,=,37,1,=,,IC50,nM,,1930.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,1930.0
,223291,16307921,[],CHEMBL3705094,Cell Based Assay: The mGluR5 activity was determined using the metabotropic glutamate receptor activity assays in human embryonic kidney cell.,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1cccc(C(=O)Nc2cncc(Oc3cncnc3)c2)c1,,,CHEMBL3638594,,2013,"{'bei': '15.85', 'le': '0.29', 'lle': '2.24', 'sei': '4.99'}",CHEMBL3655623,,CHEMBL3655623,5.03,0,http://www.openphacts.org/units/Nanomolar,2529827,=,37,1,=,,IC50,nM,,9380.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,9380.0
,223298,16308207,[],CHEMBL3705094,Cell Based Assay: The mGluR5 activity was determined using the metabotropic glutamate receptor activity assays in human embryonic kidney cell.,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1cncc(Oc2cncnc2)c1)c1ccccn1,,,CHEMBL3638594,,2013,,CHEMBL3655630,,CHEMBL3655630,,0,http://www.openphacts.org/units/Nanomolar,2529834,>,37,1,>,,IC50,nM,,10000.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,10000.0
,269559,16308299,[],CHEMBL3706272,"Fluorometric Imaging Plate Reader (FLIPR) Assay: Activity of compounds of the present invention was examined by determination to what extent the glutamate-induced elevation of the intracellular calcium concentration in L(tk-) cells expressing human mGluR5a receptors (see L. P. Daggett et al., Neuropharm. Vol. 34, pages 871-886, 1995) is inhibited by utilizing methods as described e.g. by L. P. Daggett et al., Neuropharm. Vol. 34, pages 871-886 (1995) and P. J. Flor et al., J. Neurochem. Vol. 67, pages 58-63 (1996). Activity of compounds of the present invention with respect to mGluR1 antagonism was examined by an assay based on measurements of L-glutamate induced intracellular calcium increases using a 96 well plate-based Fluorometric Imaging Plate Reader (FLIPR).",B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(C2=NCC(=O)N3CCc4c(OC)cccc4C3=C2)cc1,,,CHEMBL3638809,,2014,"{'bei': '16.24', 'le': '0.30', 'lle': '2.73', 'sei': '11.07'}",CHEMBL3702370,,CHEMBL3702370,5.66,0,http://www.openphacts.org/units/Nanomolar,2579736,=,37,1,=,,IC50,nM,,2200.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,2200.0
,269703,16308950,[],CHEMBL3706272,"Fluorometric Imaging Plate Reader (FLIPR) Assay: Activity of compounds of the present invention was examined by determination to what extent the glutamate-induced elevation of the intracellular calcium concentration in L(tk-) cells expressing human mGluR5a receptors (see L. P. Daggett et al., Neuropharm. Vol. 34, pages 871-886, 1995) is inhibited by utilizing methods as described e.g. by L. P. Daggett et al., Neuropharm. Vol. 34, pages 871-886 (1995) and P. J. Flor et al., J. Neurochem. Vol. 67, pages 58-63 (1996). Activity of compounds of the present invention with respect to mGluR1 antagonism was examined by an assay based on measurements of L-glutamate induced intracellular calcium increases using a 96 well plate-based Fluorometric Imaging Plate Reader (FLIPR).",B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ncn(C2=NCC(=O)N3CCc4c(cccc4C4CC4)C3=C2)n1,,,CHEMBL3638809,,2014,"{'bei': '22.78', 'le': '0.42', 'lle': '6.11', 'sei': '10.96'}",CHEMBL3644401,,CHEMBL3644401,7.96,0,http://www.openphacts.org/units/Nanomolar,2517436,=,37,1,=,,IC50,nM,,11.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,11.0
,269631,16309352,[],CHEMBL3706272,"Fluorometric Imaging Plate Reader (FLIPR) Assay: Activity of compounds of the present invention was examined by determination to what extent the glutamate-induced elevation of the intracellular calcium concentration in L(tk-) cells expressing human mGluR5a receptors (see L. P. Daggett et al., Neuropharm. Vol. 34, pages 871-886, 1995) is inhibited by utilizing methods as described e.g. by L. P. Daggett et al., Neuropharm. Vol. 34, pages 871-886 (1995) and P. J. Flor et al., J. Neurochem. Vol. 67, pages 58-63 (1996). Activity of compounds of the present invention with respect to mGluR1 antagonism was examined by an assay based on measurements of L-glutamate induced intracellular calcium increases using a 96 well plate-based Fluorometric Imaging Plate Reader (FLIPR).",B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1CN=C(n2cnc(C3CC3)c2)C=C2c3cccc(-c4cncs4)c3CCN12,,,CHEMBL3638809,,2014,"{'bei': '18.70', 'le': '0.35', 'lle': '3.94', 'sei': '11.85'}",CHEMBL3702440,,CHEMBL3702440,7.51,0,http://www.openphacts.org/units/Nanomolar,2579807,=,37,1,=,,IC50,nM,,31.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,31.0
,226639,16309684,[],CHEMBL3707928,Cell Based Assay: mGluR5 activity was determined in a cell-based assay.,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(NC1CCCCCC1)c1cc(Oc2cncnc2)ccn1,,,CHEMBL3638497,,2013,,CHEMBL3660261,,CHEMBL3660261,,0,http://www.openphacts.org/units/Nanomolar,2534858,>,37,1,>,,IC50,nM,,30000.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,30000.0
,223353,16309981,[],CHEMBL3705094,Cell Based Assay: The mGluR5 activity was determined using the metabotropic glutamate receptor activity assays in human embryonic kidney cell.,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1cncc(Oc2cncnc2)c1)c1cccc(Br)c1,,,CHEMBL3638594,,2013,"{'bei': '17.89', 'le': '0.39', 'lle': '2.96', 'sei': '8.63'}",CHEMBL3655628,,CHEMBL3655628,6.64,0,http://www.openphacts.org/units/Nanomolar,2529832,=,37,1,=,,IC50,nM,,228.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,228.0
,269555,16310108,[],CHEMBL3706272,"Fluorometric Imaging Plate Reader (FLIPR) Assay: Activity of compounds of the present invention was examined by determination to what extent the glutamate-induced elevation of the intracellular calcium concentration in L(tk-) cells expressing human mGluR5a receptors (see L. P. Daggett et al., Neuropharm. Vol. 34, pages 871-886, 1995) is inhibited by utilizing methods as described e.g. by L. P. Daggett et al., Neuropharm. Vol. 34, pages 871-886 (1995) and P. J. Flor et al., J. Neurochem. Vol. 67, pages 58-63 (1996). Activity of compounds of the present invention with respect to mGluR1 antagonism was examined by an assay based on measurements of L-glutamate induced intracellular calcium increases using a 96 well plate-based Fluorometric Imaging Plate Reader (FLIPR).",B,,,BAO_0000190,BAO_0000219,cell-based format,COCCOc1cccc(C2=NCC(=O)N3CCc4c(OC)cccc4C3=C2)c1,,,CHEMBL3638809,,2014,"{'bei': '18.70', 'le': '0.35', 'lle': '4.39', 'sei': '12.16'}",CHEMBL3702366,,CHEMBL3702366,7.34,0,http://www.openphacts.org/units/Nanomolar,2579732,=,37,1,=,,IC50,nM,,46.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,46.0
,223282,16310197,[],CHEMBL3705094,Cell Based Assay: The mGluR5 activity was determined using the metabotropic glutamate receptor activity assays in human embryonic kidney cell.,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(Oc2cccc(NC(=O)c3cccc(C#N)c3)n2)cn1,,,CHEMBL3638594,,2013,,CHEMBL3655614,,CHEMBL3655614,,0,http://www.openphacts.org/units/Nanomolar,2529818,>,37,1,>,,IC50,nM,,10000.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,10000.0
,226669,16310553,[],CHEMBL3707928,Cell Based Assay: mGluR5 activity was determined in a cell-based assay.,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1ccccn1)c1cc(Oc2cncnc2)ccn1,,,CHEMBL3638497,,2013,"{'bei': '24.13', 'le': '0.44', 'lle': '4.77', 'sei': '7.87'}",CHEMBL3660254,,CHEMBL3660254,7.08,0,http://www.openphacts.org/units/Nanomolar,2534851,=,37,1,=,,IC50,nM,,84.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,84.0
,269677,16310654,[],CHEMBL3706272,"Fluorometric Imaging Plate Reader (FLIPR) Assay: Activity of compounds of the present invention was examined by determination to what extent the glutamate-induced elevation of the intracellular calcium concentration in L(tk-) cells expressing human mGluR5a receptors (see L. P. Daggett et al., Neuropharm. Vol. 34, pages 871-886, 1995) is inhibited by utilizing methods as described e.g. by L. P. Daggett et al., Neuropharm. Vol. 34, pages 871-886 (1995) and P. J. Flor et al., J. Neurochem. Vol. 67, pages 58-63 (1996). Activity of compounds of the present invention with respect to mGluR1 antagonism was examined by an assay based on measurements of L-glutamate induced intracellular calcium increases using a 96 well plate-based Fluorometric Imaging Plate Reader (FLIPR).",B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1CN=C(n2cnc(C3(O)COC3)c2)C=C2c3cccc(-c4ccc(F)nc4)c3CCN12,,,CHEMBL3638809,,2014,"{'bei': '13.39', 'le': '0.25', 'lle': '3.97', 'sei': '6.42'}",CHEMBL3644377,,CHEMBL3644377,5.96,0,http://www.openphacts.org/units/Nanomolar,2517412,=,37,1,=,,IC50,nM,,1090.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,1090.0
,269564,16311552,[],CHEMBL3706272,"Fluorometric Imaging Plate Reader (FLIPR) Assay: Activity of compounds of the present invention was examined by determination to what extent the glutamate-induced elevation of the intracellular calcium concentration in L(tk-) cells expressing human mGluR5a receptors (see L. P. Daggett et al., Neuropharm. Vol. 34, pages 871-886, 1995) is inhibited by utilizing methods as described e.g. by L. P. Daggett et al., Neuropharm. Vol. 34, pages 871-886 (1995) and P. J. Flor et al., J. Neurochem. Vol. 67, pages 58-63 (1996). Activity of compounds of the present invention with respect to mGluR1 antagonism was examined by an assay based on measurements of L-glutamate induced intracellular calcium increases using a 96 well plate-based Fluorometric Imaging Plate Reader (FLIPR).",B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(C2=NCC(=O)N3CCc4c(cccc4N4CCOCC4)C3=C2)ccn1,,,CHEMBL3638809,,2014,"{'bei': '17.67', 'le': '0.33', 'lle': '4.99', 'sei': '10.63'}",CHEMBL3702375,,CHEMBL3702375,7.15,0,http://www.openphacts.org/units/Nanomolar,2579741,=,37,1,=,,IC50,nM,,71.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,71.0
,259192,16311886,[],CHEMBL3707570,"Metabotropic Glutamate Receptor Activity Assay: The utility of the compounds in accordance with the present invention as negative allosteric modulators of metabotropic glutamate receptor activity, in particular mGluR5 activity, can be demonstrated by methodology known in the art. Human embryonic kidney (HEK) cells transfected with rat or human mGluR5 were plated in clear bottom assay plates for assay in a Functional Drug Screening System (FDSS). The cells were loaded with a Ca2+-sensitive fluorescent dye (e.g., Fluo-4), and the plates were washed and placed in the FDSS instrument. Test compound was applied to cells 3 seconds after baseline readings were taken. Cells were incubated with the test compounds for 140 seconds and then stimulated with an EC20 concentration of an mGluR5 agonist (e.g., glutamate, 3,5-dihydroxyphenylglycine, or quisqualate); 60-80 seconds later an EC80 concentration of agonist was added and readings taken for an additional 40 seconds. Data were collected at 1 Hz. Negative allosteric modulation of the agonist.",B,,,BAO_0000190,BAO_0000019,assay format,Cc1nc(NC(=O)c2cc(F)cc(Oc3cncnc3)c2)sc1Br,,,CHEMBL3638661,,2014,,CHEMBL3694793,,CHEMBL3694793,,0,http://www.openphacts.org/units/Nanomolar,2571520,>,37,1,>,,IC50,nM,,30000.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,30000.0
,223290,16312743,[],CHEMBL3705094,Cell Based Assay: The mGluR5 activity was determined using the metabotropic glutamate receptor activity assays in human embryonic kidney cell.,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1cncc(Oc2cncnc2)c1)c1cccc(Cl)c1,,,CHEMBL3638594,,2013,"{'bei': '18.72', 'le': '0.36', 'lle': '2.55', 'sei': '7.94'}",CHEMBL3655622,,CHEMBL3655622,6.12,0,http://www.openphacts.org/units/Nanomolar,2529826,=,37,1,=,,IC50,nM,,763.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,763.0
